"Address","Response_Address","Response_X","Response_Y"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢°¢¶¸¹¢°¼Ó","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô17¸¹","121.361176","25.045494"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô36¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô2¤§12¸¹","121.359720","25.047241"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô46¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô2¤§12¸¹","121.359720","25.047241"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢´¢±¸¹¢°¡B¢±¼Ó","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô52¸¹","121.362956","25.040632"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢´¢¸¸¹¢°¼Ó","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô59¸¹","121.365415","25.037140"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢µ¢´¸¹¢°¡B¢±¼Ó","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô65¸¹","121.365643","25.036854"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢µ¢µ¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô66¸¹","121.364176","25.038207"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô69¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô69¸¹","121.366384","25.035781"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢µ¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô6¸¹","121.359816","25.046875"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢¶¡B¢¶¤§¢°¸¹¢°¼Ó","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô5¤§2¸¹","121.360402","25.046700"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢¶¸¹¢±¼Ó","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô7¸¹","121.361824","25.047281"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢¸¢±¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô92¸¹","121.366285","25.034138"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô9¤§1¸¹1¼Ó","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô9¤§1¸¹","121.361232","25.046481"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¢¸¤§¢±¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô9¤§2¸¹","121.361424","25.046527"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¤C¤T¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô73¸¹","121.366526","25.035130"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¤G¤E¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô29¸¹","121.361435","25.044021"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¤T¤@¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô31¸¹","121.361729","25.043889"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¤­¡³¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô2¤§12¸¹","121.359720","25.047241"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¤»¤C¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô67¸¹","121.366039","25.036449"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¤»¤K¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô68¸¹","121.364054","25.037525"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¤»¤»¤§¤@¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô2¤§1¸¹","121.359668","25.047331"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¤»¥|¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô64¸¹","121.363878","25.038114"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¥|¢¯¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô40¸¹","121.362554","25.041632"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¥|¤C¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô47¸¹","121.364466","25.039460"
"®ç¶é¥«Àt¤s°ÏÄ_¥Ûµó¢µ¢¯«Ñ¢°¢±¤§¢°¸¹¢²¼Ó","®ç¶é¥«Àt¤s°Ï·sÀ­¨½21¾FÄ_¥Ûµó60«Ñ12¤§1¸¹","121.367645","24.998790"
"®ç¶é¥«Àt¤s°Ï¯ù±M¸ô¤E¤§¤E¸¹","®ç¶é¥«Àt¤s°ÏÀ­³»¨½17¾F¯ù±M¸ô2¤§1¸¹","121.354932","25.000694"
"®ç¶é¥«Àt¤s°Ï¦Û±j«n¸ô¤C¤­¤T¸¹","®ç¶é¥«Àt¤s°Ï·s¿³¨½1¾F¦Û±j«n¸ô753¸¹","121.332842","24.992219"
"®ç¶é¥«Àt¤s°Ï¦Û±j«n¸ô¤C¤»¤@¸¹¤@¼Ó","®ç¶é¥«Àt¤s°Ï·s¿³¨½1¾F¦Û±j«n¸ô761¸¹","121.332700","24.992482"
"®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¢³¢´¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó1¤§1¸¹","121.360022","25.048138"
"®ç¶é¥«Àt¤s°Ï³»´ò¤@µó51¸¹","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¤@µó1¤§1¸¹","121.360022","25.048138"
"®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¢µ¢²¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½18¾F³»´ò¤@µó63¸¹","121.365954","25.044853"
"®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¥|¤C¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½18¾F³»´ò¤@µó47¸¹","121.365338","25.048048"
"®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¥|¤T¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½18¾F³»´ò¤@µó43¸¹","121.364812","25.048371"
"®ç¶é¥«Àt¤s°Ï7¾F®üµÓ¸ô3¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô3¸¹","121.345461","24.983155"
"®ç¶é¥«Àt¤s°Ï¤C¾F®üµÓ¸ô¤K¤§¤@¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô1¤§1¸¹","121.345706","24.983501"
"®ç¶é¥«Àt¤s°Ï«n¤W¸ô¤­¤G¢¯«Ñ¤»§Ë¤G¤C¸¹","®ç¶é¥«Àt¤s°Ï¤j§|¨½2¾F«n¤W¸ô520«Ñ6§Ë27¸¹","121.306508","25.044055"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô15«Ñ10¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô15«Ñ10¸¹","121.346077","24.979303"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô16«Ñ6¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô16«Ñ6¸¹","121.345702","24.980522"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô4¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô4¸¹","121.345190","24.982202"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¢¯¤§¤G¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô1¤§1¸¹","121.345706","24.983501"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¤G¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô12¸¹","121.345307","24.980591"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¤»«Ñ¤@¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô16«Ñ1¸¹","121.345851","24.980331"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¤»«Ñ¤G¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô16«Ñ2¸¹","121.345398","24.980239"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¤»«Ñ¤K¤§¤@¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô16«Ñ1¤§1¸¹","121.345598","24.980170"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¤»«Ñ¤T¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô16«Ñ3¸¹","121.346052","24.980509"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¤»«Ñ¥|¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô16«Ñ4¸¹","121.345589","24.980432"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¥|¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô14¸¹","121.345151","24.980209"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô1¸¹","121.345706","24.983501"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤G¡³¸¹¤@¼Ó","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô1¤§1¸¹","121.345706","24.983501"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤­¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô5¸¹","121.344648","24.982342"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤»«Ñ¤@¤§¤T¡B¤§¥|¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô6«Ñ1¤§1¸¹","121.346047","24.981682"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤»«Ñ¤C¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô6«Ñ7¸¹","121.345661","24.981386"
"®ç¶é¥«Àt¤s°Ï¼w©ú¸ô¦P©÷«Ñ¢°¡B¢°¤§¢°¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F¼w©ú¸ô¦P©÷«Ñ1¸¹","121.345503","24.983678"
"®ç¶é¥«Àt¤s°Ï¼w©ú¸ô¦P©÷«Ñ¢²¸¹¢°¼Ó","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F¼w©ú¸ô¦P©÷«Ñ3¸¹","121.345369","24.983805"
"®ç¶é¥«Àt¤s°Ï¤å¤Æ¤G¸ô¤G¤@¤­¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F¤å¤Æ¤G¸ô215¸¹","121.377065","25.047752"
"®ç¶é¥«Àt¤s°Ï«n¤W¸ô¤T¤K¤E¸¹","®ç¶é¥«Àt¤s°Ï¤j§|¨½2¾F«n¤W¸ô389¸¹","121.303848","25.045625"
"®ç¶é¥«Àt¤s°Ï¬ì§Þ¤@¸ô¢²¢²¸¹¡B¢²¢´¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F¬ì§Þ¤@¸ô33¸¹","121.377015","25.051148"
"®ç¶é¥«Àt¤s°Ï¬ì§Þ¤C¸ô¤»¤E¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F¬ì§Þ¤C¸ô69¸¹","121.375214","25.043862"
"®ç¶é¥«Àt¤s°Ï¬ì§Þ¤G¸ô¢²¢¸¸¹¢°¼Ó","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F¬ì§Þ¤G¸ô39¸¹","121.379397","25.049135"
"®ç¶é¥«Àt¤s°Ï¬ì§Þ¤T¸ô¢·¢·¸¹¢³¼Ó","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F¬ì§Þ¤T¸ô88¸¹","121.374722","25.051772"
"®ç¶é¥«Àt¤s°Ï¬ì§Þ¤»¸ô¢´¢¸¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F¬ì§Þ¤»¸ô59¸¹","121.374302","25.044083"
"®ç¶é¥«Àt¤s°Ï¬ì§Þ¤»¸ô¤»¢¯¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F¬ì§Þ¤»¸ô59¸¹","121.374302","25.044083"
"®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¤­¤T¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½18¾F³»´ò¤@µó53¸¹","121.365696","25.046996"
"®ç¶é¥«Àt¤s°Ï³»´ò¤@µó¥|¤E¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½18¾F³»´ò¤@µó49¸¹","121.365403","25.047697"
"®ç¶é¥«Àt¤s°Ï´_¿³¤T¸ô¢³¢´¢±¸¹¤Î¢³¢´¢±¸¹¢²¼Ó","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F´_¿³¤T¸ô452¸¹","121.370460","25.043948"
"®ç¶é¥«Àt¤s°Ï´_¿³¤T¸ô¢´¢¯¢¯¸¹¢²¡B¢³¡B¢¶¼Ó","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F´_¿³¤T¸ô500¸¹","121.370977","25.041970"
"®ç¶é¥«Àt¤s°Ï´_¿³¤T¸ô¤­¤»¤K¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾F´_¿³¤T¸ô568¸¹","121.372478","25.039723"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤@¸ô¢³¢¯¸¹¡B¢³¢¯¸¹¢±¼Ó¡B¢³¢¯¸¹¢³¼Ó","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤@¸ô40¸¹","121.372020","25.042392"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤@¸ô¢µ¢µ¸¹¢°¡B¢±¡B¢³¡B¢´¡B¢µ¡B¢·¡B¢¸¡B¢°¢¯¼Ó","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤@¸ô66¸¹","121.373104","25.040212"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤@¸ô¢µ¢µ¸¹¢²¼Ó¤Î¢³¼Ó","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤@¸ô66¸¹","121.373104","25.040212"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤@¸ô¢µ¢µ¸¹¢¶¼Ó","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤@¸ô66¸¹","121.373104","25.040212"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤@¸ô¢µ¢·¸¹¢³¼Ó","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤@¸ô68¸¹","121.372935","25.039373"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤@¸ô¤@¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤@¸ô1¸¹","121.371013","25.047800"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤G¸ô¢±¢´¢µ¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤G¸ô256¸¹","121.374231","25.045054"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤G¸ô¢±¢¶¢¯¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤G¸ô270¸¹","121.373813","25.043164"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤G¸ô¤G¤»¤K¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤G¸ô268¸¹","121.374016","25.043756"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤T¸ô¤­¢¯¸¹","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤T¸ô50¸¹","121.378792","25.048020"
"®ç¶é¥«Àt¤s°ÏµØ¨È¤T¸ô¤­¢¯¸¹¥|¼Ó¤Î¤»¼Ó¤§¤G","®ç¶é¥«Àt¤s°Ï¤å¤Æ¨½19¾FµØ¨È¤T¸ô50¸¹","121.378792","25.048020"
"®ç¶é¥«Àt¤s°Ï«n¬üµó90«Ñ41¸¹1¼Ó","®ç¶é¥«Àt¤s°Ï«n¬ü¨½12¾F«n¬üµó90«Ñ41¸¹","121.299230","25.045533"
"®ç¶é¥«Àt¤s°Ï«n¬üµó¤E¡³«Ñ¤@¸¹","®ç¶é¥«Àt¤s°Ï«n¬ü¨½6¾F«n¬üµó32«Ñ1¸¹","121.297164","25.046827"
"®ç¶é¥«Àt¤s°Ï«n¬üµó¤E¡³«Ñ¤G¤E§Ë¥|¸¹","®ç¶é¥«Àt¤s°Ï«n¬ü¨½11¾F«n¬üµó90«Ñ29§Ë4¸¹","121.299144","25.045290"
"®ç¶é¥«Àt¤s°Ï«n¬üµó¤E¡³«Ñ¥|¤»¸¹","®ç¶é¥«Àt¤s°Ï«n¬ü¨½12¾F«n¬üµó90«Ñ46¸¹","121.299472","25.045906"
"®ç¶é¥«Àt¤s°Ï«n¬üµó¤­¤»«Ñ¤@¸¹","®ç¶é¥«Àt¤s°Ï«n¬ü¨½7¾F«n¬üµó56«Ñ1¸¹","121.297870","25.045840"
"®ç¶é¥«Àt¤s°Ï«n¬üµó¤­¤»«Ñ¤»¸¹","®ç¶é¥«Àt¤s°Ï«n¬ü¨½7¾F«n¬üµó56«Ñ6¸¹","121.297797","25.046078"
"®ç¶é¥«Àt¤s°Ï¢¶¾F®üµÓ¸ô¢°¢¸¸¹¢°¼Ó","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô19¸¹","121.344411","24.981370"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¢±¢¯¤§¢°¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô20¤§1¸¹","121.345888","24.979987"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¢¯¤§¤@¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô1¤§1¸¹","121.345706","24.983501"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¢¯¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô10¸¹","121.344984","24.981208"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤@¤»«Ñ¤@¤G¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô16«Ñ12¸¹","121.346311","24.980717"
"®ç¶é¥«Àt¤s°Ï®üµÓ¸ô¤K¤§¤G¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F®üµÓ¸ô1¤§1¸¹","121.345706","24.983501"
"®ç¶é¥«Àt¤s°Ï³»´ò¸ô¤C¤§¤@¸¹¤T¼Ó","®ç¶é¥«Àt¤s°Ï¤jµØ¨½27¾F³»´ò¸ô2¤§1¸¹","121.359668","25.047331"
"®ç¶é¥«Àt¤s°Ï´ò¤sµó¢±¢¯¢³¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½10¾F´ò¤sµó204¸¹","121.350388","24.983778"
"®ç¶é¥«Àt¤s°Ï´ò¤sµó¢³¢´¢¶¤§¢±¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½8¾F´ò¤sµó457¤§2¸¹","121.346480","24.980025"
"®ç¶é¥«Àt¤s°Ï´ò¤sµó¤@¤E¤­¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½10¾F´ò¤sµó195¸¹","121.350025","24.984129"
"®ç¶é¥«Àt¤s°Ï´ò¤sµó¤@¤K¢¯«Ñ¤@§Ë¤@¤@¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½14¾F´ò¤sµó180«Ñ1§Ë11¸¹","121.352084","24.984999"
"®ç¶é¥«Àt¤s°Ï´ò¤sµó¤@¤K¢¯«Ñ¤@§Ë¤@¤T¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½14¾F´ò¤sµó180«Ñ1§Ë13¸¹","121.352330","24.985280"
"®ç¶é¥«Àt¤s°Ï´ò¤sµó¤@¤K¢¯«Ñ¤@§Ë¤­¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½14¾F´ò¤sµó180«Ñ1§Ë5¸¹","121.351729","24.984635"
"®ç¶é¥«Àt¤s°Ï´ò¤sµó¤@¤K¢¯«Ñ¤K§Ë¤T¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½14¾F´ò¤sµó180«Ñ8§Ë3¸¹","121.350949","24.983703"
"®ç¶é¥«Àt¤s°Ï´ò¤sµó¤@¤K¢¯«Ñ¤­¤»§Ë¤G¢¯¡B¤G¤G¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½14¾F´ò¤sµó180«Ñ56§Ë8¸¹","121.351044","24.982641"
"®ç¶é¥«Àt¤s°Ï´ò¤sµó¥|¥|¥|¸¹¤@¼Ó","®ç¶é¥«Àt¤s°ÏºÖ·½¨½8¾F´ò¤sµó444¸¹","121.346956","24.979746"
"®ç¶é¥«Àt¤s°Ï¼w©ú¸ô¦P©÷«Ñ¢³¸¹","®ç¶é¥«Àt¤s°ÏºÖ·½¨½7¾F¼w©ú¸ô¦P©÷«Ñ4¸¹","121.345300","24.983876"
"®ç¶é¥«Àt¤s°Ï¹Ø¤s¸ô¤¯ºÖ«Ñ¤»¸¹¤@¼Ó","®ç¶é¥«Àt¤s°Ï¤¤¿³¨½5¾F¹Ø¤s¸ô¤¯ºÖ«Ñ6¸¹","121.329490","24.993834"
"®ç¶é¥«Àt¤s°Ï22¾F§»ª@µó¢°¢·¡B¢±¢¯¸¹","®ç¶é¥«Àt¤s°ÏÀ­³»¨½21¾F§»ª@µó2¸¹","121.366891","25.002113"
"®ç¶é¥«Àt¤s°Ï§»ª@µó18¡B20¸¹","®ç¶é¥«Àt¤s°ÏÀ­³»¨½21¾F§»ª@µó2¸¹","121.366891","25.002113"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¢°¬q¢³¢±¢±«Ñ¢±¢¶§Ë¢²¢¯¸¹","®ç¶é¥«Àt¤s°ÏÀsµØ¨½15¾F¸U¹Ø¸ô¤@¬q422«Ñ27§Ë30¸¹","121.398463","25.017587"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¢°¬q¢³¢¸¢±¤§¢°¸¹¢¸¼Ó¤§¢°¤Î¢¸¼Ó¤§¢±","®ç¶é¥«Àt¤s°ÏÀsµØ¨½13¾F¸U¹Ø¸ô¤@¬q492¤§1¸¹","121.398103","25.017037"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¢°¬q¢³¢¸¢±¤§¢³¸¹¢¶¼Ó¤§¢±","®ç¶é¥«Àt¤s°ÏÀsµØ¨½13¾F¸U¹Ø¸ô¤@¬q492¤§4¸¹","121.398125","25.017266"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¢°¬q¢µ¢¯¢¸¸¹¢³¼Ó¤§¢²¡B¤§¢³¡B¤§¢´","®ç¶é¥«Àt¤s°ÏÀs¹Ø¨½1¾F¸U¹Ø¸ô¤@¬q609¸¹","121.393512","25.016101"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¢°¬q¢µ¢¯¢¸¸¹¢´¼Ó¤§¢±","®ç¶é¥«Àt¤s°ÏÀs¹Ø¨½1¾F¸U¹Ø¸ô¤@¬q609¸¹","121.393512","25.016101"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¢°¬q¢µ¢¯¢¸¸¹¢´¼Ó¤§¢³¡B¤§¢´","®ç¶é¥«Àt¤s°ÏÀs¹Ø¨½1¾F¸U¹Ø¸ô¤@¬q609¸¹","121.393512","25.016101"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¢°¬q¢µ¢¯¢¸¸¹¢·¼Ó","®ç¶é¥«Àt¤s°ÏÀs¹Ø¨½1¾F¸U¹Ø¸ô¤@¬q609¸¹","121.393512","25.016101"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¢°¬q¢µ¢°¢°¸¹¢±¼Ó¤§¢´","®ç¶é¥«Àt¤s°ÏÀs¹Ø¨½1¾F¸U¹Ø¸ô¤@¬q611¸¹","121.393392","25.016031"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¤@¬q¢³¢¸¢±¤§¢°¸¹¢±¼Ó¤§¢°¤Î¢±¼Ó¤§¢±","®ç¶é¥«Àt¤s°ÏÀsµØ¨½13¾F¸U¹Ø¸ô¤@¬q492¤§1¸¹","121.398103","25.017037"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¤@¬q¢³¢¸¢±¤§¢±¢¯¸¹¢²¼Ó¤§¢°","®ç¶é¥«Àt¤s°ÏÀsµØ¨½13¾F¸U¹Ø¸ô¤@¬q492¤§20¸¹","121.397559","25.018563"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¤@¬q¢³¢¸¢±¸¹¢°¢¯¼Ó¤§¢°¤Î¢°¢¯¼Ó¤§¢±","®ç¶é¥«Àt¤s°ÏÀsµØ¨½13¾F¸U¹Ø¸ô¤@¬q492¸¹","121.398028","25.016566"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¤@¬q¤»¢¯¤E¸¹¤G¼Ó¤§¤G","®ç¶é¥«Àt¤s°ÏÀs¹Ø¨½1¾F¸U¹Ø¸ô¤@¬q609¸¹","121.393512","25.016101"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¤@¬q¥|¤E¢¯¸¹¤@¤@¼Ó¤§¤@¡B¤@¤@¼Ó¤§¤G¤Î¥|¤E¤G¸¹¤@¤@¼Ó¤§¤G¤Î¥|¤E¤G¤§¤@¸¹¤@¤@¼Ó¤§¤G","®ç¶é¥«Àt¤s°ÏÀsµØ¨½13¾F¸U¹Ø¸ô¤@¬q490¸¹","121.398219","25.016562"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¤@¬q¥|¤E¤G¤§¤@¤E¸¹¤T¼Ó¤§¤@¡B¤§¤G¡B¤§¤T","®ç¶é¥«Àt¤s°Ï°jÀs¨½13¾F¸U¹Ø¸ô¤@¬q12¤§1¸¹","121.409766","25.020811"
"®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô¤@¬q¥|¤E¤G¤§¤G¢¯¸¹¤T¼Ó¤§¤G","®ç¶é¥«Àt¤s°Ï°jÀs¨½13¾F¸U¹Ø¸ô¤@¬q12¤§1¸¹","121.409766","25.020811"
